model,failure_time,failure,app,r_5,n_5,r_183,n_183,r_184,n_184,r_187,n_187,r_195,n_195,r_197,n_197,r_199,n_199,r_program,n_program,r_erase,n_erase,n_blocks,n_wearout,r_241,n_241,r_242,n_242,r_9,n_9,r_12,n_12,r_174,n_174,n_175,disk_id,node_id,rack_id,machine_room_id,diff,burst_glob_id
C1,2018-08-31 09:57:33,1,SS,20.0,100.0,0.0,100.0,0.0,100.0,1726.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,95.0,,,,,12345.0,100.0,23.0,100.0,18.0,100.0,,67869,81375,7970,315,115.00000000000001,5645
C1,2018-08-31 09:57:41,1,SS,2264.0,82.0,0.0,100.0,0.0,100.0,4722.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,84.0,99.0,,,,,12345.0,100.0,23.0,100.0,18.0,100.0,,67873,81375,7970,315,8.0,5645
C1,2018-08-31 10:17:04,1,SS,42.0,100.0,0.0,100.0,0.0,100.0,3596.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,12345.0,100.0,23.0,100.0,18.0,100.0,,67871,81375,7970,315,1163.0,5645
C1,2018-04-30 03:30:51,1,none,14.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,9697.0,100.0,25.0,100.0,19.0,100.0,,68355,81812,27479,327,-1.0,5672
C1,2018-04-30 03:30:52,1,none,37.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,9697.0,100.0,25.0,100.0,19.0,100.0,,68359,81812,27479,327,1.0,5672
C1,2018-04-30 03:30:54,1,none,49.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,9697.0,100.0,25.0,100.0,19.0,100.0,,68360,81812,27479,327,2.0,5672
C1,2019-06-15 09:15:27,1,NAS,23.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,13106.0,100.0,19.0,100.0,18.0,100.0,,68820,82448,22145,137,2654802.0,5705
C1,2019-06-15 09:17:26,1,NAS,36.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,13106.0,100.0,19.0,100.0,18.0,100.0,,68821,82448,22145,137,119.00000000000001,5705
C1,2019-06-15 09:19:25,1,NAS,28.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,13106.0,100.0,19.0,100.0,18.0,100.0,,68822,82448,22145,137,119.00000000000001,5705
C1,2019-06-15 09:18:32,1,NAS,33.0,100.0,0.0,100.0,0.0,100.0,9.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,12602.0,100.0,31.0,100.0,30.0,100.0,,69087,82793,21909,149,-1.0,5728
C1,2019-06-15 09:20:04,1,NAS,40.0,100.0,0.0,100.0,0.0,100.0,86.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,12602.0,100.0,31.0,100.0,30.0,100.0,,69084,82793,21909,149,92.0,5728
C1,2019-06-15 09:20:08,1,NAS,311.0,98.0,0.0,100.0,0.0,100.0,807.0,100.0,7.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,98.0,100.0,,,,,12602.0,100.0,31.0,100.0,30.0,100.0,,69083,82793,21909,149,4.0,5728
A6,2018-02-13 03:13:02,1,RM,0.0,96.0,,,0.0,100.0,0.0,100.0,238018963.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,24671.0,100.0,42.0,100.0,40.0,100.0,100.0,9716,83298,23731,669,86401.0,5759
A6,2018-02-13 03:13:06,1,RM,0.0,96.0,,,0.0,100.0,0.0,100.0,214057489.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,24671.0,100.0,42.0,100.0,40.0,100.0,100.0,9713,83298,23731,669,4.0,5759
A6,2019-03-22 03:12:59,1,DB,0.0,96.0,,,0.0,100.0,0.0,100.0,1374173833.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,34078.0,100.0,40.0,100.0,38.0,100.0,100.0,9813,83590,12899,612,-1.0,5782
A6,2019-03-22 03:12:59,1,DB,0.0,96.0,,,0.0,100.0,0.0,100.0,922000931.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,34077.0,100.0,41.0,100.0,39.0,100.0,100.0,9805,83590,12899,612,0.0,5782
A6,2019-03-22 03:12:59,1,DB,0.0,96.0,,,0.0,100.0,0.0,100.0,1349751659.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,34078.0,100.0,40.0,100.0,38.0,100.0,100.0,9814,83590,12899,612,0.0,5782
A6,2019-03-22 03:12:59,1,DB,0.0,97.0,,,0.0,100.0,0.0,100.0,1198299884.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,34078.0,100.0,40.0,100.0,38.0,100.0,100.0,9816,83590,12899,612,0.0,5782
A6,2019-03-22 03:12:59,1,DB,0.0,96.0,,,0.0,100.0,0.0,100.0,1306097282.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,34078.0,100.0,40.0,100.0,38.0,100.0,100.0,9810,83590,12899,612,0.0,5782
C1,2018-11-22 09:58:49,1,DAE,56.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,7602.0,100.0,26.0,100.0,20.0,100.0,,69823,83659,21329,475,-1.0,5789
C1,2018-11-22 10:02:34,1,DAE,27.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,7602.0,100.0,26.0,100.0,20.0,100.0,,69820,83659,21329,475,225.0,5789
C1,2018-11-22 10:10:18,1,DAE,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,7602.0,100.0,26.0,100.0,20.0,100.0,,69818,83659,21329,475,464.00000000000006,5789
A3,2018-08-11 03:14:32,1,none,2.0,98.0,,,0.0,100.0,0.0,100.0,1358734499.0,100.0,0.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,130.0,1.0,,,,,37139.0,100.0,35.0,100.0,33.0,100.0,100.0,15151,83930,1525,542,-1.0,5810
A3,2018-08-11 03:14:38,1,none,2.0,98.0,,,0.0,100.0,0.0,100.0,1513051971.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,130.0,1.0,,,,,37147.0,100.0,35.0,100.0,33.0,100.0,100.0,15148,83930,1525,542,6.0,5810
C1,2018-12-04 06:44:35,1,NAS,3.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,6409.0,100.0,14.0,100.0,10.0,100.0,,71160,85205,21511,555,-1.0,5914
C1,2018-12-04 06:44:35,1,NAS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,6409.0,100.0,14.0,100.0,10.0,100.0,,71162,85205,21511,555,0.0,5914
C1,2018-12-04 06:44:35,1,NAS,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,6409.0,100.0,14.0,100.0,10.0,100.0,,71164,85205,21511,555,0.0,5914
C1,2018-12-04 06:44:35,1,NAS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,6409.0,100.0,14.0,100.0,10.0,100.0,,71165,85205,21511,555,0.0,5914
C1,2018-12-04 06:44:35,1,NAS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,6409.0,100.0,14.0,100.0,10.0,100.0,,71166,85205,21511,555,0.0,5914
C1,2018-12-04 06:44:35,1,NAS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,6409.0,100.0,14.0,100.0,10.0,100.0,,71157,85205,21511,555,0.0,5914
C1,2018-12-04 06:44:35,1,NAS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,6409.0,100.0,14.0,100.0,10.0,100.0,,71163,85205,21511,555,0.0,5914
A1,2018-04-04 10:06:08,1,WPS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,95.0,1701982.0,100.0,17478091.0,100.0,24984.0,100.0,13.0,100.0,11.0,100.0,100.0,101394,85351,1213,95,-1.0,5930
A1,2018-04-04 10:06:18,1,WPS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,92.0,1850531.0,100.0,17120738.0,100.0,24984.0,100.0,13.0,100.0,11.0,100.0,100.0,101393,85351,1213,95,10.0,5930
C1,2018-08-31 09:54:52,1,none,98.0,100.0,0.0,100.0,0.0,100.0,2798.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,12313.0,100.0,22.0,100.0,17.0,100.0,,71395,85516,12178,327,-1.0,5945
C1,2018-08-31 09:59:37,1,none,14.0,100.0,0.0,100.0,0.0,100.0,3187.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,100.0,100.0,,,,,12313.0,100.0,22.0,100.0,17.0,100.0,,71391,85516,12178,327,285.0,5945
C1,2018-08-31 10:05:52,1,none,19.0,100.0,0.0,100.0,0.0,100.0,3679.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,12313.0,100.0,22.0,100.0,17.0,100.0,,71402,85516,12178,327,375.0,5945
A4,2019-04-04 20:42:17,1,none,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,99.0,330701.0,100.0,10307.0,100.0,22779.0,100.0,32.0,100.0,27.0,100.0,100.0,14234,85614,8505,159,-1.0,5951
B2,2019-04-04 20:42:17,1,none,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,99.0,438091875414.0,99.0,10573003735.0,99.0,22780.0,95.0,32.0,99.0,,,,17848,85614,8505,159,0.0,5951
C1,2019-11-15 10:36:56,1,none,6.0,100.0,0.0,100.0,0.0,100.0,17.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,100.0,91.0,,,,,22208.0,100.0,16.0,100.0,12.0,100.0,,71621,85811,26040,259,-1.0,5975
C1,2019-11-15 10:38:55,1,none,16.0,100.0,0.0,100.0,0.0,100.0,65.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,100.0,91.0,,,,,22208.0,100.0,16.0,100.0,12.0,100.0,,71623,85811,26040,259,119.00000000000001,5975
C1,2019-11-15 10:40:17,1,none,14.0,100.0,0.0,100.0,0.0,100.0,50.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,99.0,,,,,22208.0,100.0,16.0,100.0,12.0,100.0,,71624,85811,26040,259,82.0,5975
C1,2019-02-24 09:11:12,1,none,16.0,100.0,0.0,100.0,0.0,100.0,2197.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,12461.0,100.0,23.0,100.0,18.0,100.0,,71696,85853,923,315,-1.0,5977
C1,2019-02-24 09:11:59,1,none,99.0,100.0,0.0,100.0,0.0,100.0,1843.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,12461.0,100.0,23.0,100.0,18.0,100.0,,71685,85853,923,315,47.0,5977
C1,2018-11-05 00:20:56,1,RM,28.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,8588.0,100.0,7925.0,100.0,7903.0,100.0,,71903,86128,3633,502,-1.0,5989
A1,2018-11-05 00:20:56,1,RM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,56233.0,100.0,101218.0,100.0,8190.0,100.0,4780.0,100.0,4778.0,100.0,100.0,102371,86128,3633,502,0.0,5989
A1,2018-12-13 01:07:13,1,WS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,91.0,2875533.0,100.0,3939931.0,100.0,28709.0,100.0,14.0,100.0,12.0,100.0,100.0,102526,86275,22134,408,-1.0,6000
A1,2018-12-13 01:07:13,1,WS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,90.0,3129427.0,100.0,4062876.0,100.0,28710.0,100.0,14.0,100.0,12.0,100.0,100.0,102527,86275,22134,408,0.0,6000
A1,2018-12-13 01:07:13,1,WS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,91.0,3142239.0,100.0,4011215.0,100.0,28708.0,100.0,14.0,100.0,12.0,100.0,100.0,102522,86275,22134,408,0.0,6000
A1,2018-12-13 01:07:13,1,WS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,92.0,2447896.0,100.0,3877856.0,100.0,28707.0,100.0,14.0,100.0,12.0,100.0,100.0,102533,86275,22134,408,0.0,6000
A1,2018-12-13 01:07:14,1,WS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,92.0,2640800.0,100.0,3963287.0,100.0,28707.0,100.0,14.0,100.0,12.0,100.0,100.0,102531,86275,22134,408,1.0,6000
A1,2018-12-13 01:07:14,1,WS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,89.0,3585058.0,100.0,4241474.0,100.0,28713.0,100.0,14.0,100.0,12.0,100.0,100.0,102528,86275,22134,408,0.0,6000
A1,2018-12-13 01:07:14,1,WS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,91.0,2896657.0,100.0,4056785.0,100.0,28708.0,100.0,14.0,100.0,12.0,100.0,100.0,102523,86275,22134,408,0.0,6000
A1,2018-12-13 01:07:14,1,WS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,90.0,3186786.0,100.0,4062342.0,100.0,28708.0,100.0,14.0,100.0,12.0,100.0,100.0,102525,86275,22134,408,0.0,6000
A1,2018-12-13 01:07:14,1,WS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,88.0,3994707.0,100.0,4240819.0,100.0,28711.0,100.0,14.0,100.0,12.0,100.0,100.0,102529,86275,22134,408,0.0,6000
A1,2018-12-13 01:07:14,1,WS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,87.0,2788950.0,100.0,19688.0,100.0,28728.0,100.0,14.0,100.0,12.0,100.0,100.0,102532,86275,22134,408,0.0,6000
A1,2018-12-13 01:07:21,1,WS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,90.0,3366211.0,100.0,4331284.0,100.0,28710.0,100.0,14.0,100.0,12.0,100.0,100.0,102524,86275,22134,408,7.0,6000
C1,2019-01-13 09:43:05,1,WSM,31.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,17231.0,100.0,38.0,100.0,25.0,100.0,,72310,86606,11867,345,-1.0,6029
C1,2019-01-13 09:44:18,1,WSM,32.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,17231.0,100.0,38.0,100.0,25.0,100.0,,72315,86606,11867,345,73.0,6029
C1,2018-10-19 17:32:25,1,RM,442.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,202.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,,,8831.0,100.0,34.0,100.0,29.0,100.0,,72380,86672,19840,171,-1.0,6034
C1,2018-10-19 17:35:34,1,RM,708.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,955.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,,,8831.0,100.0,34.0,100.0,29.0,100.0,,72379,86672,19840,171,189.0,6034
C1,2019-08-21 09:18:35,1,none,12.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,20171.0,100.0,17.0,100.0,13.0,100.0,,73301,87753,2530,344,-1.0,6105
C1,2019-08-21 09:18:50,1,none,2419.0,81.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,82.0,100.0,,,,,20171.0,100.0,17.0,100.0,13.0,100.0,,73304,87753,2530,344,15.000000000000002,6105
C1,2019-08-21 09:19:00,1,none,4401.0,65.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68.0,100.0,,,,,20171.0,100.0,17.0,100.0,13.0,100.0,,73308,87753,2530,344,10.0,6105
C1,2019-08-21 09:19:23,1,none,57.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,20171.0,100.0,17.0,100.0,13.0,100.0,,73309,87753,2530,344,23.0,6105
C1,2019-08-21 09:19:36,1,none,119.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,20171.0,100.0,17.0,100.0,13.0,100.0,,73305,87753,2530,344,13.0,6105
C1,2019-08-21 09:19:55,1,none,25.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,20171.0,100.0,17.0,100.0,13.0,100.0,,73303,87753,2530,344,19.0,6105
C1,2019-08-21 09:20:00,1,none,221.0,99.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,100.0,,,,,20171.0,100.0,17.0,100.0,13.0,100.0,,73302,87753,2530,344,5.0,6105
C1,2019-08-21 09:22:21,1,none,34.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,20171.0,100.0,17.0,100.0,13.0,100.0,,73299,87753,2530,344,141.0,6105
C1,2019-08-21 09:22:26,1,none,116.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,20171.0,100.0,17.0,100.0,13.0,100.0,,73300,87753,2530,344,5.0,6105
A3,2018-08-11 03:15:12,1,none,0.0,98.0,,,0.0,100.0,0.0,100.0,1224936111.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,37159.0,100.0,44.0,100.0,42.0,100.0,100.0,16114,88320,27387,542,11837673.0,6144
A3,2018-08-11 03:15:14,1,none,0.0,98.0,,,0.0,100.0,0.0,100.0,818007341.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,2.0,,,,,37157.0,100.0,44.0,100.0,42.0,100.0,100.0,16113,88320,27387,542,2.0,6144
A3,2018-08-11 03:20:10,1,RM,0.0,95.0,,,0.0,100.0,0.0,100.0,881296432.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,42062.0,100.0,41.0,100.0,38.0,100.0,100.0,16159,88534,20299,455,-1.0,6173
A3,2018-08-11 03:20:16,1,RM,0.0,93.0,,,0.0,100.0,0.0,100.0,506222467.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,42064.0,100.0,41.0,100.0,38.0,100.0,100.0,16163,88534,20299,455,6.0,6173
B3,2018-05-24 21:26:22,1,WSM,4.0,99.0,4.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,66683403938.0,99.0,67309507369.0,99.0,9780.0,98.0,21.0,99.0,,,,16330,89870,20661,261,-1.0,6283
B3,2018-05-24 21:26:28,1,WSM,6.0,99.0,6.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,121762240408.0,99.0,76068257248.0,99.0,9780.0,98.0,21.0,99.0,,,,16333,89870,20661,261,6.0,6283
B2,2019-01-15 15:23:45,1,none,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,99.0,132039171992.0,99.0,12121381628.0,99.0,18803.0,96.0,31.0,99.0,,,,18711,90254,20965,82,-1.0,6305
B2,2019-01-15 15:23:46,1,none,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,99.0,133437849688.0,99.0,13081647548.0,99.0,18803.0,96.0,31.0,99.0,,,,18715,90254,20965,82,1.0,6305
B2,2019-01-15 15:23:46,1,none,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,99.0,132282171680.0,99.0,13402264316.0,99.0,18803.0,96.0,31.0,99.0,,,,18707,90254,20965,82,0.0,6305
B2,2019-01-15 15:23:46,1,none,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,99.0,131810876432.0,99.0,12638018956.0,99.0,18803.0,96.0,31.0,99.0,,,,18713,90254,20965,82,0.0,6305
B2,2019-01-15 15:23:46,1,none,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,99.0,132537751408.0,99.0,12468445540.0,99.0,18803.0,96.0,31.0,99.0,,,,18714,90254,20965,82,0.0,6305
B2,2019-01-15 15:23:51,1,none,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,99.0,138173543944.0,99.0,12365173524.0,99.0,18803.0,96.0,31.0,99.0,,,,18709,90254,20965,82,5.0,6305
B2,2019-01-15 15:23:54,1,none,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,99.0,132298574032.0,99.0,13173342668.0,99.0,18803.0,96.0,31.0,99.0,,,,18716,90254,20965,82,3.0,6305
B2,2019-01-15 15:23:54,1,none,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,99.0,132720574488.0,99.0,13340785796.0,99.0,18803.0,96.0,31.0,99.0,,,,18717,90254,20965,82,0.0,6305
B2,2019-01-15 15:23:54,1,none,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,99.0,28613053256.0,99.0,4764647317.0,99.0,18803.0,96.0,31.0,99.0,,,,18710,90254,20965,82,0.0,6305
B2,2019-01-15 15:23:58,1,none,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,99.0,131266864232.0,99.0,13782614052.0,99.0,18803.0,96.0,31.0,99.0,,,,18708,90254,20965,82,4.0,6305
B2,2019-01-15 15:23:58,1,none,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,99.0,131948046752.0,99.0,12728978572.0,99.0,18803.0,96.0,31.0,99.0,,,,18712,90254,20965,82,0.0,6305
A3,2018-08-11 03:20:11,1,RM,0.0,95.0,,,0.0,100.0,0.0,100.0,1782628937.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,42082.0,100.0,36.0,100.0,33.0,100.0,100.0,16436,90400,20299,455,-1.0,6322
A3,2018-08-11 03:20:17,1,RM,3.0,94.0,,,0.0,100.0,0.0,100.0,1883180282.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,130.0,1.0,,,,,42082.0,100.0,36.0,100.0,33.0,100.0,100.0,16441,90400,20299,455,6.0,6322
A3,2018-08-11 03:20:32,1,RM,0.0,97.0,,,,,,,,,,,,,,,,,130.0,38.0,,,,,12615.0,100.0,,,,,100.0,16438,90400,20299,455,15.000000000000002,6322
A3,2018-08-11 03:20:37,1,RM,0.0,97.0,,,,,,,,,,,,,,,,,130.0,1.0,,,,,12957.0,100.0,,,,,100.0,16432,90400,20299,455,5.0,6322
A3,2018-08-11 03:20:43,1,RM,2.0,97.0,,,,,,,,,,,,,,,,,130.0,1.0,,,,,12930.0,100.0,,,,,100.0,16437,90400,20299,455,6.0,6322
