config total_drives failed_disks affected_racks dl_prob
(10+2)(17+3) 57600 27 23 0.0
(10+2)(17+3) 57600 27 24 0.0
(10+2)(17+3) 57600 27 25 0.0
(10+2)(17+3) 57600 27 26 0.0
(10+2)(17+3) 57600 27 27 0.0
(10+2)(17+3) 57600 28 1 0.0
(10+2)(17+3) 57600 28 2 0.0
(10+2)(17+3) 57600 28 3 0.0024411808763257214
(10+2)(17+3) 57600 28 4 0.0004776140127099593
(10+2)(17+3) 57600 28 5 0.00010285349542538125
(10+2)(17+3) 57600 28 6 2.53481180743087e-05
(10+2)(17+3) 57600 28 7 6.9104803781527835e-06
(10+2)(17+3) 57600 28 8 2.0151036960180946e-06
(10+2)(17+3) 57600 28 9 6.117409935280094e-07
(10+2)(17+3) 57600 28 10 1.8912783228408614e-07
(10+2)(17+3) 57600 28 11 5.8417235382357546e-08
(10+2)(17+3) 57600 28 12 1.7701970667083344e-08
(10+2)(17+3) 57600 28 13 5.163344085623578e-09
(10+2)(17+3) 57600 28 14 1.4181992247230824e-09
(10+2)(17+3) 57600 28 15 3.5673042297901247e-10
(10+2)(17+3) 57600 28 16 7.902900556189252e-11
(10+2)(17+3) 57600 28 17 1.4502621326073495e-11
(10+2)(17+3) 57600 28 18 1.9688695118702526e-12
(10+2)(17+3) 57600 28 19 1.4921397450962104e-13
(10+2)(17+3) 57600 28 20 0.0
(10+2)(17+3) 57600 28 21 0.0
(10+2)(17+3) 57600 28 22 0.0
(10+2)(17+3) 57600 28 23 0.0
(10+2)(17+3) 57600 28 24 0.0
(10+2)(17+3) 57600 28 25 0.0
(10+2)(17+3) 57600 28 26 0.0
(10+2)(17+3) 57600 28 27 0.0
(10+2)(17+3) 57600 28 28 0.0
(10+2)(17+3) 57600 29 1 0.0
(10+2)(17+3) 57600 29 2 0.0
(10+2)(17+3) 57600 29 3 0.0037142923892868884
(10+2)(17+3) 57600 29 4 0.0007517686850136984
(10+2)(17+3) 57600 29 5 0.0001659181704062318
(10+2)(17+3) 57600 29 6 4.188635906787752e-05
(10+2)(17+3) 57600 29 7 1.1728740588856645e-05
(10+2)(17+3) 57600 29 8 3.5272325712432107e-06
(10+2)(17+3) 57600 29 9 1.1099747627696388e-06
(10+2)(17+3) 57600 29 10 3.5793179553600396e-07
(10+2)(17+3) 57600 29 11 1.1619741124846428e-07
(10+2)(17+3) 57600 29 12 3.736511344776261e-08
(10+2)(17+3) 57600 29 13 1.1711231096001029e-08
(10+2)(17+3) 57600 29 14 3.5154036348572504e-09
(10+2)(17+3) 57600 29 15 9.897233033129282e-10
(10+2)(17+3) 57600 29 16 2.5436663886324595e-10
(10+2)(17+3) 57600 29 17 5.742739617176085e-11
(10+2)(17+3) 57600 29 18 1.0716649789799249e-11
(10+2)(17+3) 57600 29 19 1.4768186673563832e-12
(10+2)(17+3) 57600 29 20 1.13464793116691e-13
(10+2)(17+3) 57600 29 21 0.0
(10+2)(17+3) 57600 29 22 0.0
(10+2)(17+3) 57600 29 23 0.0
(10+2)(17+3) 57600 29 24 0.0
(10+2)(17+3) 57600 29 25 0.0
(10+2)(17+3) 57600 29 26 0.0
(10+2)(17+3) 57600 29 27 0.0
(10+2)(17+3) 57600 29 28 0.0
(10+2)(17+3) 57600 29 29 0.0
(10+2)(17+3) 57600 30 1 0.0
(10+2)(17+3) 57600 30 2 0.0
(10+2)(17+3) 57600 30 3 0.0055091179791466605
(10+2)(17+3) 57600 30 4 0.0011541712667556547
(10+2)(17+3) 57600 30 5 0.00026085738528602853
(10+2)(17+3) 57600 30 6 6.733122709257078e-05
(10+2)(17+3) 57600 30 7 1.931146858791255e-05
(10+2)(17+3) 57600 30 8 5.968035107217773e-06
(10+2)(17+3) 57600 30 9 1.9379870541680333e-06
(10+2)(17+3) 57600 30 10 6.481347066822352e-07
(10+2)(17+3) 57600 30 11 2.195534377635866e-07
(10+2)(17+3) 57600 30 12 7.422743264484666e-08
(10+2)(17+3) 57600 30 13 2.4694717382089948e-08
(10+2)(17+3) 57600 30 14 7.966985404728177e-09
(10+2)(17+3) 57600 30 15 2.4517207153351706e-09
(10+2)(17+3) 57600 30 16 7.053592154804278e-10
(10+2)(17+3) 57600 30 17 1.8476298269121116e-10
(10+2)(17+3) 57600 30 18 4.2421843815532156e-11
(10+2)(17+3) 57600 30 19 8.036349363749196e-12
(10+2)(17+3) 57600 30 20 1.1225465001984958e-12
(10+2)(17+3) 57600 30 21 8.72635297355373e-14
(10+2)(17+3) 57600 30 22 0.0
(10+2)(17+3) 57600 30 23 0.0
(10+2)(17+3) 57600 30 24 0.0
(10+2)(17+3) 57600 30 25 0.0
(10+2)(17+3) 57600 30 26 0.0
(10+2)(17+3) 57600 30 27 0.0
(10+2)(17+3) 57600 30 28 0.0
(10+2)(17+3) 57600 30 29 0.0
(10+2)(17+3) 57600 30 30 0.0
(10+2)(17+3) 57600 31 1 0.0
(10+2)(17+3) 57600 31 2 0.0
(10+2)(17+3) 57600 31 3 0.007980051005424205
(10+2)(17+3) 57600 31 4 0.0017317777547197766
(10+2)(17+3) 57600 31 5 0.00040062709255161977
(10+2)(17+3) 57600 31 6 0.00010557273684297375
(10+2)(17+3) 57600 31 7 3.094564369432451e-05
(10+2)(17+3) 57600 31 8 9.798785241876828e-06
(10+2)(17+3) 57600 31 9 3.2713583095755894e-06
(10+2)(17+3) 57600 31 10 1.1294739580280933e-06
(10+2)(17+3) 57600 31 11 3.9695636555592273e-07
(10+2)(17+3) 57600 31 12 1.400812710272703e-07
(10+2)(17+3) 57600 31 13 4.900971262156162e-08
(10+2)(17+3) 57600 31 14 1.678657457482302e-08
(10+2)(17+3) 57600 31 15 5.5529744136251225e-09
(10+2)(17+3) 57600 31 16 1.7464610868600516e-09
(10+2)(17+3) 57600 31 17 5.121545409991768e-10
(10+2)(17+3) 57600 31 18 1.3644496643649973e-10
(10+2)(17+3) 57600 31 19 3.180467000873932e-11
(10+2)(17+3) 57600 31 20 6.107336858462986e-12
(10+2)(17+3) 57600 31 21 8.636424908559093e-13
(10+2)(17+3) 57600 31 22 6.794564910705958e-14
(10+2)(17+3) 57600 31 23 0.0
(10+2)(17+3) 57600 31 24 0.0
(10+2)(17+3) 57600 31 25 0.0
(10+2)(17+3) 57600 31 26 0.0
(10+2)(17+3) 57600 31 27 0.0
(10+2)(17+3) 57600 31 28 0.0
(10+2)(17+3) 57600 31 29 0.0
(10+2)(17+3) 57600 31 30 0.0
(10+2)(17+3) 57600 31 31 0.0
(10+2)(17+3) 57600 32 1 0.0
(10+2)(17+3) 57600 32 2 0.0
